player_id,player_name,plateAppearances,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
694374,Tim Tawa,19,6,0,2,2,4,0.375,0.421,0.375,0.796
621566,Matt Olson,19,7,2,4,0,4,0.368,0.368,0.737,1.105
681082,Bryson Stott,19,7,1,2,0,2,0.368,0.368,0.579,0.947
701350,Roman Anthony,14,4,0,1,2,3,0.364,0.5,0.364,0.864
701807,Carson Benge,14,4,0,0,3,4,0.364,0.5,0.455,0.955
669360,Trei Cruz,12,4,0,0,0,2,0.364,0.417,0.455,0.872
682985,Riley Greene,22,8,1,3,0,6,0.364,0.364,0.636,1.0
687231,Darell Hernaiz,11,4,0,0,0,3,0.364,0.364,0.455,0.819
663330,Jahmai Jones,12,4,0,5,1,4,0.364,0.417,0.545,0.962
664954,Brett Sullivan,11,4,1,1,0,2,0.364,0.364,0.909,1.273
691740,Daniel Susac,12,4,1,3,0,2,0.364,0.333,0.636,0.969
596142,Gary Sánchez,12,4,1,2,1,1,0.364,0.417,0.636,1.053
694212,Samuel Basallo,16,5,2,4,2,4,0.357,0.438,0.929,1.367
641555,J.C. Escarra,15,5,1,2,1,2,0.357,0.4,0.714,1.114
808975,Hyeseong Kim,17,5,0,1,1,3,0.357,0.438,0.357,0.795
696030,Alejandro Osuna,15,5,0,2,0,1,0.357,0.4,0.429,0.829
645302,Victor Robles,15,5,1,4,1,3,0.357,0.4,0.643,1.043
668939,Adley Rutschman,15,5,0,1,1,1,0.357,0.4,0.429,0.829
689172,Brett Wisely,15,5,0,1,1,3,0.357,0.4,0.643,1.043
672356,Gabriel Arias,21,6,0,3,3,4,0.353,0.476,0.412,0.888
682657,Angel Martínez,17,6,2,4,0,3,0.353,0.353,0.824,1.177
657757,Gavin Sheets,17,6,3,4,0,0,0.353,0.353,0.882,1.235
802415,Chandler Simpson,17,6,1,2,0,1,0.353,0.353,0.529,0.882
682928,CJ Abrams,19,6,0,1,1,3,0.333,0.368,0.5,0.868
660670,Ronald Acuña Jr.,8,2,0,0,2,2,0.333,0.5,0.667,1.167
666176,Jo Adell,18,6,1,1,0,10,0.333,0.333,0.556,0.889
669397,Nick Allen,10,3,0,2,1,1,0.333,0.4,0.556,0.956
682626,Francisco Alvarez,11,3,0,3,1,2,0.333,0.364,0.556,0.92
665804,Miguel Amaya,18,6,3,6,0,3,0.333,0.333,0.833,1.166
701771,Billy Amick,3,1,0,0,0,0,0.333,0.333,0.333,0.666
686404,Wuilfredo Antunez,3,1,1,1,0,1,0.333,0.333,1.333,1.666
606115,Orlando Arcia,13,4,0,3,1,1,0.333,0.385,0.333,0.718
571448,Nolan Arenado,14,4,1,6,1,0,0.333,0.357,0.75,1.107
650333,Luis Arraez,6,2,0,0,0,0,0.333,0.333,0.333,0.666
675915,David Bañuelos,9,3,1,3,0,1,0.333,0.333,0.667,1.0
810891,Jay Beshears,3,1,0,1,0,1,0.333,0.333,1.0,1.333
702708,Emaarion Boyd,3,1,0,0,0,0,0.333,0.333,0.333,0.666
676463,Hayden Cantrelle,3,1,0,0,0,1,0.333,0.333,0.667,1.0
806958,Felnin Celesten,3,1,0,1,0,2,0.333,0.333,0.333,0.666
694192,Jackson Chourio,12,4,1,1,0,3,0.333,0.333,0.667,1.0
621043,Carlos Correa,8,2,0,0,2,1,0.333,0.5,0.333,0.833
703519,Brady Counsell,3,1,0,0,0,0,0.333,0.333,0.333,0.666
701860,Carter Cunningham,3,1,0,0,0,1,0.333,0.333,0.333,0.666
680779,Henry Davis,14,4,1,2,1,3,0.333,0.385,0.583,0.968
695342,Colin Davis,3,1,1,2,0,1,0.333,0.333,1.333,1.666
821139,Luis De La Cruz,3,1,0,0,0,1,0.333,0.333,0.667,1.0
800391,Darlyn De Leon,3,1,0,1,0,2,0.333,0.333,0.333,0.666
686668,Brenton Doyle,23,7,0,2,2,2,0.333,0.391,0.429,0.82
643289,Mauricio Dubón,18,6,0,1,0,2,0.333,0.333,0.389,0.722
687867,Clay Dungan,5,1,0,0,2,2,0.333,0.6,0.667,1.267
702332,Caleb Durbin,22,7,0,2,1,4,0.333,0.364,0.381,0.745
660710,Rodolfo Durán,7,2,2,4,1,2,0.333,0.429,1.333,1.762
696083,Leonel Espinoza,3,1,0,0,0,0,0.333,0.333,0.667,1.0
693459,Kyler Fedko,6,2,0,0,0,0,0.333,0.333,0.5,0.833
687551,Drew Gilbert,17,5,0,0,2,2,0.333,0.412,0.467,0.879
669720,Austin Hays,15,5,0,1,0,2,0.333,0.333,0.467,0.8
595978,Austin Hedges,6,1,0,0,3,1,0.333,0.667,0.333,1.0
623168,Tyler Heineman,6,2,0,1,0,0,0.333,0.333,0.333,0.666
683233,Douglas Hodo III,3,1,0,0,0,1,0.333,0.333,1.0,1.333
681377,Josh Hood,3,1,0,0,0,1,0.333,0.333,0.333,0.666
680777,Ryan Jeffers,18,6,1,3,0,2,0.333,0.333,0.5,0.833
650391,Eloy Jiménez,6,2,0,0,0,0,0.333,0.333,0.5,0.833
669369,Bryce Johnson,14,3,0,2,4,3,0.333,0.5,0.556,1.056
803475,Colby Jones,4,1,0,1,1,1,0.333,0.5,0.333,0.833
694170,Dyan Jorge,4,1,0,0,1,1,0.333,0.5,1.0,1.5
690291,Jace Jung,14,4,0,0,2,2,0.333,0.429,0.417,0.846
673962,Josh Jung,13,4,1,2,0,0,0.333,0.385,0.75,1.135
688460,Josh Kasevich,7,2,0,1,1,0,0.333,0.429,0.667,1.096
814409,Seaver King,3,1,0,0,0,1,0.333,0.333,0.333,0.666
669127,Shea Langeliers,12,3,1,2,3,2,0.333,0.5,0.778,1.278
506702,Sandy León,5,1,0,0,2,0,0.333,0.6,0.333,0.933
813916,Kellon Lindsey,5,1,0,0,2,0,0.333,0.6,0.333,0.933
702582,Dallas Macias,3,1,0,0,0,2,0.333,0.333,0.333,0.666
823702,Alex Madera,3,1,0,1,0,1,0.333,0.333,0.333,0.666
676632,Bligh Madris,5,1,0,0,2,1,0.333,0.6,0.333,0.933
808273,Alfonzo Martinez,4,1,1,1,1,1,0.333,0.5,1.333,1.833
687210,Nathan Martorella,4,1,0,1,1,1,0.333,0.5,0.333,0.833
694728,Brice Matthews,14,3,1,3,5,3,0.333,0.571,0.778,1.349
543510,James McCann,12,4,1,4,0,2,0.333,0.333,0.75,1.083
689200,Jacob Melton,3,1,0,0,0,0,0.333,0.333,0.333,0.666
571970,Max Muncy,18,5,1,3,3,5,0.333,0.444,0.6,1.044
687625,Kai Murphy,3,1,0,0,0,0,0.333,0.333,0.333,0.666
640459,Brian Navarreto,3,1,0,0,0,0,0.333,0.333,0.667,1.0
663445,James Nelson,3,1,0,0,0,2,0.333,0.333,0.333,0.666
675394,Johnny Olmstead,3,1,0,0,0,1,0.333,0.333,0.333,0.666
691292,Angel Ortiz,3,1,0,1,0,2,0.333,0.333,0.333,0.666
808571,D'Angelo Ortiz,3,1,0,0,0,0,0.333,0.333,0.333,0.666
687401,Joey Ortiz,20,5,0,1,3,4,0.333,0.474,0.333,0.807
665506,Cristian Pache,8,2,1,1,2,1,0.333,0.5,1.0,1.5
813852,Trey Paige,3,1,1,2,0,2,0.333,0.333,1.333,1.666
702555,Cannon Peebles,3,1,0,1,0,1,0.333,0.333,0.333,0.666
663368,Blake Perkins,6,2,0,0,0,0,0.333,0.333,0.333,0.666
671976,Tristan Peters,14,4,0,0,1,2,0.333,0.429,0.583,1.012
806198,Cooper Pratt,12,3,0,2,3,3,0.333,0.5,0.333,0.833
691620,Jeferson Quero,3,1,0,0,0,0,0.333,0.333,0.333,0.666
702544,Jacob Reimer,4,1,0,0,1,0,0.333,0.5,0.667,1.167
677594,Julio Rodríguez,13,4,1,3,1,3,0.333,0.385,0.583,0.968
666163,Ben Rortvedt,7,2,0,1,0,1,0.333,0.286,0.333,0.619
693850,Kala'i Rosario,3,1,0,0,0,1,0.333,0.333,0.333,0.666
690474,Tommy Sacco Jr.,3,1,0,0,0,1,0.333,0.333,0.333,0.666
663967,César Salazar,5,1,0,0,1,0,0.333,0.6,0.667,1.267
543760,Marcus Semien,18,4,1,8,2,3,0.333,0.333,0.667,1.0
642350,Jose Siri,9,3,0,1,0,3,0.333,0.333,0.444,0.777
656976,Pavin Smith,15,5,0,2,0,4,0.333,0.333,0.333,0.666
669256,Nick Solak,7,2,0,1,0,2,0.333,0.286,0.333,0.619
624585,Jorge Soler,18,5,2,6,1,8,0.333,0.353,0.8,1.153
694318,Austin St. Laurent,4,1,0,1,1,0,0.333,0.5,0.333,0.833
694930,Carson Taylor,7,2,0,2,1,1,0.333,0.429,0.5,0.929
696486,James Tibbs III,13,3,1,2,3,3,0.333,0.462,0.778,1.24
620443,Luis Torrens,6,2,0,0,0,2,0.333,0.333,0.333,0.666
624523,Riley Unroe,10,3,0,2,1,3,0.333,0.4,0.556,0.956
688005,Francisco Urbaez,4,1,0,0,0,0,0.333,0.5,0.333,0.833
676572,Eric Wagaman,10,3,0,0,1,2,0.333,0.4,0.333,0.733
702488,Logan Wagner,3,1,0,1,0,0,0.333,0.333,0.333,0.666
694376,Shay Whitcomb,12,4,0,4,0,2,0.333,0.333,0.417,0.75
702518,Jett Williams,10,3,0,1,1,1,0.333,0.4,0.444,0.844
664874,Seby Zavala,4,1,1,4,1,1,0.333,0.5,1.333,1.833
650559,Bryan De La Cruz,20,6,0,1,1,1,0.316,0.35,0.421,0.771
807713,Matt Shaw,22,6,1,4,3,6,0.316,0.409,0.579,0.988
683734,Andrew Vaughn,21,6,1,3,1,4,0.316,0.381,0.474,0.855
682668,Luisangel Acuña,17,5,0,0,1,2,0.313,0.353,0.375,0.728
669394,Jake Burger,18,5,1,6,2,4,0.313,0.389,0.563,0.952
691720,Kyle Karros,17,5,0,1,1,3,0.313,0.353,0.438,0.791
679845,Nick Loftin,17,5,0,1,1,4,0.313,0.353,0.375,0.728
663624,Ryan Mountcastle,16,5,0,1,0,7,0.313,0.313,0.313,0.626
663586,Austin Riley,18,5,2,6,2,2,0.313,0.389,0.813,1.202
673357,Luis Robert Jr.,18,5,0,2,1,6,0.313,0.353,0.438,0.791
687749,Jase Bowen,13,4,1,2,0,5,0.308,0.308,0.615,0.923
665828,Oswaldo Cabrera,14,4,0,1,1,3,0.308,0.357,0.385,0.742
630105,Jake Cronenworth,17,4,0,3,3,2,0.308,0.471,0.385,0.856
641584,Jake Fraley,15,4,1,2,2,3,0.308,0.4,0.615,1.015
675085,Jonathon Long,18,4,1,1,4,5,0.308,0.5,0.538,1.038
660162,Yoán Moncada,17,4,0,2,4,7,0.308,0.471,0.385,0.856
647304,Josh Naylor,13,4,0,0,0,2,0.308,0.308,0.385,0.693
677592,Everson Pereira,15,4,1,4,2,3,0.308,0.4,0.615,1.015
669134,Luis Campusano,13,3,0,0,3,3,0.3,0.462,0.4,0.862
660271,Shohei Ohtani,11,3,0,3,1,4,0.3,0.364,0.5,0.864
672960,Kazuma Okamoto,13,3,0,0,3,2,0.3,0.462,0.4,0.862
672695,Geraldo Perdomo,13,3,0,0,3,1,0.3,0.462,0.4,0.862
695336,Thomas Saggese,10,3,1,2,0,3,0.3,0.3,0.6,0.9
701398,Sal Stewart,24,6,1,2,4,4,0.3,0.417,0.6,1.017
595879,Javier Báez,18,5,0,1,1,4,0.294,0.333,0.412,0.745
665019,Kody Clemens,17,5,1,2,0,3,0.294,0.294,0.647,0.941
690993,Colt Keith,21,5,0,1,4,3,0.294,0.429,0.353,0.782
641857,Ryan McMahon,18,5,0,2,0,6,0.294,0.278,0.412,0.69
681546,James Outman,19,5,2,4,1,5,0.294,0.368,0.647,1.015
545121,Ildemaro Vargas,18,5,1,4,1,2,0.294,0.333,0.588,0.921
810938,Ben Williamson,19,5,1,2,2,5,0.294,0.368,0.529,0.897
678545,Osleivis Basabe,7,2,0,0,0,2,0.286,0.286,0.571,0.857
605141,Mookie Betts,21,4,1,3,7,1,0.286,0.524,0.5,1.024
593428,Xander Bogaerts,15,4,1,1,1,4,0.286,0.333,0.571,0.904
621439,Byron Buxton,9,2,2,3,2,3,0.286,0.444,1.143,1.587
692225,Kristian Campbell,9,2,0,1,1,0,0.286,0.444,0.286,0.73
676356,Jonny DeLuca,15,4,0,1,1,1,0.286,0.333,0.286,0.619
701392,Marco Dinges,7,2,0,0,0,1,0.286,0.286,0.429,0.715
691176,Jasson Domínguez,16,4,1,1,2,1,0.286,0.375,0.643,1.018
666023,Freddy Fermin,15,4,0,1,1,2,0.286,0.333,0.286,0.619
692585,Yanquiel Fernández,7,2,0,0,0,2,0.286,0.286,0.286,0.572
681807,David Fry,16,4,1,3,1,2,0.286,0.375,0.643,1.018
681508,Mickey Gasper,8,2,0,0,1,1,0.286,0.375,0.286,0.661
663647,Ke'Bryan Hayes,18,4,0,1,4,3,0.286,0.444,0.286,0.73
628451,Andy Ibáñez,15,4,1,2,1,4,0.286,0.333,0.5,0.833
666198,Carter Kieboom,7,2,0,1,0,2,0.286,0.286,0.286,0.572
687201,Kevin Kilpatrick Jr.,7,2,0,0,0,0,0.286,0.286,0.286,0.572
701762,Nick Kurtz,16,4,0,1,1,5,0.286,0.375,0.429,0.804
694671,Wyatt Langford,17,4,1,3,3,1,0.286,0.412,0.571,0.983
657656,Ramón Laureano,18,4,1,3,2,6,0.286,0.444,0.5,0.944
663993,Nathaniel Lowe,15,4,1,1,1,2,0.286,0.333,0.643,0.976
667472,Dane Myers,17,4,0,0,2,4,0.286,0.412,0.286,0.698
807726,John Peck,7,2,0,0,0,1,0.286,0.286,0.286,0.572
668804,Bryan Reynolds,18,4,0,3,3,4,0.286,0.389,0.286,0.675
702540,Mikey Romero,7,2,0,0,0,0,0.286,0.286,0.429,0.715
519317,Giancarlo Stanton,15,4,1,2,0,4,0.286,0.267,0.5,0.767
687515,Colby Thomas,15,4,1,2,0,2,0.286,0.267,0.571,0.838
624431,Jose Trevino,15,4,1,2,1,2,0.286,0.333,0.571,0.904
701649,James Triantos,8,2,1,2,1,0,0.286,0.375,0.714,1.089
678391,Jorbit Vivas,8,2,0,1,1,3,0.286,0.375,0.429,0.804
518692,Freddie Freeman,21,5,1,2,3,3,0.278,0.381,0.5,0.881
686217,Sal Frelick,19,5,0,3,1,3,0.278,0.316,0.389,0.705
677942,Blaze Alexander,12,3,0,2,0,3,0.273,0.333,0.273,0.606
687597,Jordan Beck,23,6,0,4,1,8,0.273,0.304,0.455,0.759
660644,Vidal Bruján,12,3,0,0,1,3,0.273,0.333,0.273,0.606
671732,Lawrence Butler,12,3,1,2,1,5,0.273,0.333,0.545,0.878
688457,Gavin Cross,11,3,0,3,0,6,0.273,0.273,0.364,0.637
666464,Jerar Encarnacion,11,3,1,5,0,1,0.273,0.273,0.636,0.909
