player_id,player_name,inningsPitched,strikeOuts,baseOnBalls,era,whip
660623,Huascar Ynoa,1.0,1,0,0.0,1.0
682944,Tyrone Yulie,0.1,1,3,0.0,9.0
825932,Draven Zeigler,0.1,0,1,0.0,3.0
672582,Angel Zerpa,1.0,1,0,0.0,1.0
670871,Guillo Zuñiga,2.0,1,1,0.0,1.0
800311,Didier Fuentes,11.2,14,1,0.77,0.26
664285,Framber Valdez,11.1,7,2,0.79,1.15
690990,Cade Horton,11.0,13,1,0.82,0.73
592662,Robbie Ray,10.0,14,2,0.9,0.5
660761,José Suarez,9.1,9,4,0.96,1.07
682227,Brandon Williamson,9.1,6,2,0.96,1.07
664299,Cristian Javier,9.0,7,3,1.0,1.0
669194,Ryne Nelson,9.0,13,1,1.0,1.0
701542,Will Warren,9.0,10,1,1.0,0.56
686799,Jack Kochanowicz,8.0,10,3,1.13,0.75
607067,Colin Rea,8.0,8,4,1.13,1.25
676962,Ben Brown,7.0,10,2,1.29,1.29
641585,J.P. France,7.0,9,1,1.29,0.71
663978,Chris Paddack,7.0,6,2,1.29,0.71
682052,Jacob Lopez,6.0,10,5,1.5,1.67
519242,Chris Sale,12.0,7,1,1.5,0.67
693433,Bryan Woo,6.0,4,0,1.5,0.5
681402,Gus Varland,5.2,6,0,1.59,0.53
606996,Kyle Hart,5.1,8,0,1.69,1.5
592155,Cam Booser,5.0,7,1,1.8,0.8
702318,Chris Campos,5.0,3,2,1.8,1.8
693821,Bryce Elder,5.0,6,2,1.8,0.6
605280,Clay Holmes,5.0,6,0,1.8,0.4
666200,Jesús Luzardo,10.0,11,3,1.8,1.5
669160,Dustin May,5.0,3,1,1.8,1.0
700241,Michael McGreevy,5.0,5,0,1.8,0.6
669467,Andre Pallante,5.0,4,3,1.8,1.2
686752,Ryan Pepiot,5.0,2,3,1.8,1.4
622663,Luis Severino,5.0,7,2,1.8,0.8
650911,Cristopher Sánchez,5.0,4,0,1.8,0.4
678906,Kai-Wei Teng,5.0,3,2,1.8,0.6
676604,Tyler Zuber,5.0,7,1,1.8,1.2
543135,Nathan Eovaldi,9.2,5,1,1.86,1.14
579328,Yusei Kikuchi,4.2,2,3,1.93,1.07
691587,Eury Pérez,9.0,10,2,2.0,0.67
657746,Joe Ryan,9.0,8,2,2.0,1.11
691765,Jackson Baumeister,4.1,1,0,2.08,0.46
608650,Dietrich Enns,4.1,5,5,2.08,1.62
694851,Andrew Hoffmann,4.1,3,2,2.08,1.15
694361,Will Klein,4.1,3,3,2.08,1.62
665152,Dean Kremer,4.1,8,3,2.08,1.15
689520,Cody Laweryson,4.1,5,0,2.08,0.92
663436,Davis Martin,8.2,7,4,2.08,0.81
687075,Brandon Sproat,8.2,8,2,2.08,0.92
674370,Osvaldo Bido,4.0,4,2,2.25,1.5
685299,Tanner Gordon,4.0,4,1,2.25,1.25
696270,Ryan Johnson,12.0,15,4,2.25,1.42
596271,Casey Lawrence,4.0,4,1,2.25,1.0
643410,Mark Leiter Jr.,4.0,6,0,2.25,1.5
663738,Daniel Lynch IV,4.0,6,4,2.25,1.0
455119,Chris Martin,4.0,5,2,2.25,1.0
687273,Quinn Mathews,4.0,4,3,2.25,1.25
621121,Lance McCullers Jr.,4.0,1,3,2.25,1.5
642547,Freddy Peralta,4.0,5,1,2.25,0.5
677958,Kumar Rocker,4.0,6,2,2.25,1.25
689981,River Ryan,4.0,5,1,2.25,1.25
544150,Albert Suárez,4.0,5,2,2.25,1.25
670245,Ryan Watson,4.0,3,0,2.25,1.0
687762,Blake Wehunt,4.0,3,1,2.25,1.0
676395,Robert Garcia,3.2,6,0,2.45,0.27
628452,Raisel Iglesias,3.2,7,0,2.45,1.09
656730,Trevor Megill,3.2,7,0,2.45,0.55
688158,David Morgan,3.2,1,1,2.45,1.09
663158,Robert Suarez,3.2,7,1,2.45,1.09
608372,Tomoyuki Sugano,7.1,5,3,2.45,1.77
804267,Zach Thornton,3.2,1,0,2.45,1.09
681911,Alex Vesia,3.2,2,3,2.45,1.36
687931,Carson Whisenhunt,3.2,6,3,2.45,1.09
608334,Carson Fulmer,7.0,4,0,2.57,0.57
656222,Jalen Beeks,3.1,1,1,2.7,0.9
670059,Colin Holderman,3.1,5,0,2.7,0.6
664918,Kyle Keller,3.1,4,1,2.7,0.9
