player_id,player_name,inningsPitched,strikeOuts,baseOnBalls,era,whip
803035,Riley Gowens,1.0,0,0,0.0,0.0
701552,Andre Granillo,2.0,1,0,0.0,0.5
628709,Ofreidy Gómez,0.2,1,0,0.0,0.0
672782,Yoendrys Gómez,1.0,2,0,0.0,0.0
534910,Jesse Hahn,1.0,0,1,0.0,1.0
813766,Skylar Hales,1.0,1,0,0.0,0.0
669084,DL Hall,2.0,2,0,0.0,0.5
669285,Dan Hammer,1.0,1,1,0.0,1.0
669724,Brenan Hanifee,1.0,1,0,0.0,0.0
664129,Geoff Hartlieb,0.1,1,0,0.0,3.0
640451,Hunter Harvey,1.0,1,0,0.0,1.0
687396,Brent Headrick,0.1,0,0,0.0,0.0
669436,Jacob Heatherly,0.1,0,0,0.0,0.0
664854,Ryan Helsley,1.0,3,2,0.0,2.0
669371,Cole Henry,1.0,2,1,0.0,1.0
682120,Tim Herrin,1.2,1,1,0.0,1.8
663855,Jordan Hicks,1.0,2,0,0.0,1.0
830242,Michael Hilker,0.1,0,0,0.0,3.0
677955,Jaden Hill,1.2,2,0,0.0,1.2
682274,Yaramil Hiraldo,1.0,0,1,0.0,1.0
823748,Garrett Hodges,0.1,0,1,0.0,3.0
694851,Andrew Hoffmann,1.0,0,0,0.0,1.0
700183,Blake Holub,1.1,2,0,0.0,0.0
690990,Cade Horton,6.0,3,0,0.0,0.67
703440,Dylan Howard,2.0,2,1,0.0,1.5
676428,Brant Hurter,0.1,0,0,0.0,0.0
628452,Raisel Iglesias,1.0,1,0,0.0,0.0
682175,Joe Jacques,1.0,0,1,0.0,2.0
643377,Griffin Jax,0.2,0,0,0.0,0.0
572955,Pierce Johnson,1.1,0,0,0.0,0.0
696270,Ryan Johnson,4.0,5,1,0.0,1.25
681520,Antoine Kelly,1.0,2,2,0.0,3.0
677161,Zack Kelly,1.0,0,2,0.0,2.0
687849,Zak Kent,1.0,0,0,0.0,1.0
667463,John King,1.0,1,1,0.0,1.0
641755,Tyler Kinley,2.0,2,0,0.0,0.5
656620,Gabe Klobosits,1.0,1,1,0.0,1.0
695771,Jacob Kmatz,0.1,0,0,0.0,3.0
682087,Antonio Knowles,0.1,0,0,0.0,0.0
686799,Jack Kochanowicz,3.0,4,0,0.0,0.0
657649,Jared Koenig,1.0,2,1,0.0,1.0
691947,Ronan Kopp,2.0,1,0,0.0,1.0
663804,Jackson Kowar,1.0,1,1,0.0,1.0
621139,Brooks Kriske,0.1,0,1,0.0,3.0
669270,Joel Kuhnel,2.0,0,1,0.0,2.0
656641,Jacob Latz,0.1,1,2,0.0,6.0
689520,Cody Laweryson,2.0,2,0,0.0,0.5
664875,Justin Lawrence,1.0,1,0,0.0,0.0
673929,Jordan Leasure,1.0,0,1,0.0,1.0
669276,Dylan Lee,1.1,2,0,0.0,0.75
684949,Zac Leigh,0.1,0,1,0.0,3.0
683004,Jack Leiter,4.0,6,0,0.0,0.5
695418,Brad Lord,1.0,2,1,0.0,2.0
664192,Joey Lucchesi,1.0,1,0,0.0,1.0
663738,Daniel Lynch IV,1.0,0,0,0.0,0.0
676760,Ron Marinaccio,1.1,2,0,0.0,0.75
455119,Chris Martin,1.0,2,1,0.0,2.0
656686,Corbin Martin,1.0,2,0,0.0,0.0
676755,Isaac Mattson,1.0,1,0,0.0,0.0
571927,Steven Matz,5.0,4,1,0.0,1.0
695294,Tommy McCollum,1.0,0,0,0.0,1.0
702578,Kyle McCoy,1.0,2,0,0.0,1.0
690229,LJ McDonough,1.0,2,1,0.0,2.0
695661,Logan McGuire,0.1,0,0,0.0,3.0
683232,Nick Mears,1.2,2,0,0.0,0.0
656730,Trevor Megill,1.0,0,0,0.0,0.0
701568,Justin Meis,0.2,1,0,0.0,0.0
811229,Ubert Mejias,0.1,0,0,0.0,0.0
694781,Logan Mercado,0.1,0,0,0.0,0.0
701951,Abel Mercedes,1.0,3,1,0.0,1.0
682825,Luis Mey,1.0,1,1,0.0,2.0
641871,Keynan Middleton,1.0,1,0,0.0,0.0
693686,Spencer Miles,1.0,0,0,0.0,0.0
669062,Erik Miller,1.0,1,0,0.0,1.0
677312,Zane Mills,3.0,1,0,0.0,0.33
682254,Mason Montgomery,0.2,0,1,0.0,3.0
670970,Adrian Morejon,1.0,1,0,0.0,0.0
688158,David Morgan,1.2,1,1,0.0,1.2
669212,Eli Morgan,0.2,0,0,0.0,0.0
669684,Chris Murphy,1.0,0,0,0.0,0.0
662253,Andrés Muñoz,1.0,1,1,0.0,1.0
677053,Andrew Nardi,1.0,2,1,0.0,1.0
676050,Packy Naughton,1.0,0,0,0.0,0.0
669194,Ryne Nelson,5.0,7,0,0.0,0.8
805783,Mason Nichols,1.0,0,0,0.0,0.0
694037,Daniel Palencia,1.0,1,0,0.0,0.0
669449,Jake Palisch,2.0,1,1,0.0,0.5
606303,Joel Payamps,2.0,2,0,0.0,0.5
686745,Zach Peek,0.2,0,0,0.0,0.0
641962,CD Pelham,0.1,0,0,0.0,0.0
668761,Colin Peluse,0.2,0,0,0.0,0.0
593974,Wandy Peralta,1.0,2,0,0.0,0.0
806272,Zane Petty,0.1,0,0,0.0,0.0
683175,Connor Phillips,2.0,2,0,0.0,0.5
822472,Domenic Picone,0.1,1,0,0.0,3.0
519141,Drew Pomeranz,1.0,0,0,0.0,0.0
647315,Zach Pop,1.0,1,0,0.0,1.0
676571,PJ Poulin,2.0,4,0,0.0,0.0
690155,Matt Pushard,2.0,2,0,0.0,1.5
680970,Andrew Pérez,0.1,0,0,0.0,0.0
672335,Cionel Pérez,1.0,2,0,0.0,0.0
615698,Cal Quantrill,1.0,2,0,0.0,0.0
808839,Stephen Quigley,1.0,0,1,0.0,1.0
687879,Luis Quiñones,1.0,0,0,0.0,0.0
691008,Max Rajcic,1.0,0,0,0.0,0.0
667652,Jack Ralston,1.0,0,1,0.0,2.0
688497,Taylor Rashi,1.0,2,0,0.0,1.0
607067,Colin Rea,4.0,4,2,0.0,1.5
695740,Jimmy Romano,0.1,0,0,0.0,3.0
682645,Jerming Rosario,1.0,0,0,0.0,0.0
702065,Aaron Rozek,0.2,2,0,0.0,1.5
621074,Michael Rucker,1.0,1,0,0.0,0.0
681870,Erik Sabrowski,0.2,1,0,0.0,0.0
701719,Tyler Samaniego,0.2,0,0,0.0,1.5
680704,Nick Sandlin,1.0,0,0,0.0,1.0
663485,Cole Sands,1.0,1,0,0.0,1.0
806333,Michael Sansone,0.2,0,0,0.0,1.5
663574,Tony Santillan,0.2,2,0,0.0,0.0
691014,Nate Savino,0.1,0,0,0.0,0.0
622250,Josh Sborz,1.0,1,0,0.0,0.0
681212,Shay Schanaman,1.0,1,1,0.0,2.0
693645,Cam Schlittler,3.2,1,1,0.0,0.82
670167,John Schreiber,1.2,1,1,0.0,2.4
807575,Cam Schuelke,1.0,1,0,0.0,0.0
657756,Connor Seabold,0.2,0,0,0.0,3.0
684128,Reidis Sena,1.0,1,0,0.0,1.0
623149,Paul Sewald,2.0,1,1,0.0,1.0
669298,TJ Shook,1.0,1,0,0.0,1.0
681217,Chase Silseth,1.1,1,0,0.0,0.0
815084,Ben Simon,1.0,2,1,0.0,2.0
608371,Lucas Sims,1.0,1,0,0.0,0.0
695378,Jack Sinclair,1.0,3,0,0.0,0.0
694973,Paul Skenes,4.0,5,3,0.0,1.0
686580,Justin Slaten,1.0,0,1,0.0,1.0
676092,Collin Snider,1.0,1,0,0.0,0.0
666277,George Soriano,1.0,2,0,0.0,1.0
642397,Gregory Soto,1.0,3,0,0.0,1.0
687168,Brayden Spears,0.1,0,0,0.0,3.0
605488,Jeffrey Springs,3.0,4,0,0.0,0.0
687075,Brandon Sproat,4.0,5,2,0.0,1.0
701533,Hunter Stanley,0.1,0,0,0.0,0.0
686993,Justin Sterner,0.2,1,0,0.0,0.0
694436,Samuel Strickland,0.1,0,0,0.0,3.0
682949,Christian Suarez,1.0,0,0,0.0,0.0
680933,Joander Suarez,4.0,3,1,0.0,0.5
663158,Robert Suarez,0.2,1,0,0.0,1.5
593833,Wander Suero,1.0,3,0,0.0,0.0
681117,Evan Taylor,1.1,1,1,0.0,1.5
678906,Kai-Wei Teng,1.0,0,0,0.0,0.0
666168,Mason Thompson,0.1,0,0,0.0,0.0
680899,Erik Tolman,1.2,4,1,0.0,0.6
814280,Landon Tomkins,0.1,0,0,0.0,0.0
678013,Lenny Torres Jr.,0.1,0,0,0.0,3.0
595014,Blake Treinen,1.0,3,1,0.0,2.0
671969,Adam Tulloch,0.1,0,0,0.0,0.0
801842,Fidel Ulloa,1.0,0,0,0.0,1.0
682842,Abner Uribe,1.0,0,0,0.0,0.0
672841,Carlos Vargas,1.0,1,0,0.0,0.0
679029,Samuel Vasquez,0.1,0,0,0.0,0.0
681911,Alex Vesia,1.1,1,2,0.0,1.5
694978,Ben Vespi,0.2,0,0,0.0,1.5
695402,Najer Victor,1.0,1,1,0.0,1.0
680767,Victor Vodnik,1.1,2,1,0.0,0.75
686610,Ken Waldichuk,1.0,0,0,0.0,1.0
701542,Will Warren,5.0,6,0,0.0,0.2
828594,Michael Watson,0.2,1,1,0.0,1.5
814492,Will Watson,3.1,2,0,0.0,0.6
694360,Beck Way,1.0,1,0,0.0,0.0
669711,Greg Weissert,1.0,1,0,0.0,1.0
669330,Tyler Wells,1.0,3,0,0.0,0.0
681315,Logan Whitaker,0.2,1,0,0.0,1.5
676477,Garrett Whitlock,1.0,1,0,0.0,0.0
677961,Cole Wilcox,1.0,2,0,0.0,0.0
680736,Justin Wrobleski,4.0,5,0,0.0,0.0
687866,Justin Yeager,0.2,1,0,0.0,1.5
660623,Huascar Ynoa,1.0,1,0,0.0,1.0
825932,Draven Zeigler,0.1,0,1,0.0,3.0
672582,Angel Zerpa,1.0,1,0,0.0,1.0
676604,Tyler Zuber,3.0,5,0,0.0,0.67
664285,Framber Valdez,6.1,4,2,1.42,1.42
519242,Chris Sale,6.0,4,1,1.5,0.5
693433,Bryan Woo,6.0,4,0,1.5,0.5
669923,George Kirby,5.1,4,2,1.69,1.5
622491,Luis Castillo,5.0,5,1,1.8,1.0
607192,Tyler Glasnow,5.0,11,1,1.8,0.8
664299,Cristian Javier,5.0,2,2,1.8,1.2
700241,Michael McGreevy,5.0,5,0,1.8,0.6
656849,David Peterson,5.0,4,1,1.8,1.2
592662,Robbie Ray,5.0,6,2,1.8,1.0
657746,Joe Ryan,5.0,2,1,1.8,0.8
677960,Ryan Weathers,5.0,4,1,1.8,1.0
668909,Gavin Williams,5.0,3,0,1.8,1.0
800311,Didier Fuentes,4.2,1,1,1.93,0.64
608566,Germán Márquez,4.2,8,2,1.93,1.29
691765,Jackson Baumeister,4.1,1,0,2.08,0.46
690986,Kyle Harrison,4.1,5,1,2.08,1.38
690953,Mick Abel,4.0,4,1,2.25,1.0
801403,Chase Dollander,3.2,4,0,2.45,1.36
656605,Mitch Keller,3.2,5,1,2.45,1.09
543243,Sonny Gray,6.0,9,0,3.0,0.67
695076,Rhett Lowder,3.0,3,0,3.0,1.33
656550,Grant Holmes,5.1,4,3,3.38,1.31
699151,Jedixson Paez,2.2,0,2,3.38,1.88
680732,Sean Burke,5.0,6,1,3.6,0.8
695505,Chase Burns,5.0,7,0,3.6,0.8
684007,Shota Imanaga,5.0,5,2,3.6,1.8
666200,Jesús Luzardo,5.0,6,2,3.6,1.8
608379,Michael Wacha,5.0,5,3,3.6,1.4
656222,Jalen Beeks,2.1,1,1,3.86,1.29
608718,Brent Suter,2.1,4,2,3.86,1.71
608372,Tomoyuki Sugano,4.1,4,3,4.15,2.08
694795,Josh Ekness,2.0,1,0,4.5,0.5
682052,Jacob Lopez,2.0,3,4,4.5,4.5
607625,Seth Lugo,4.0,4,3,4.5,1.75
663554,Casey Mize,4.0,3,0,4.5,1.5
683627,Anthony Molina,2.0,1,1,4.5,1.5
680730,Mitchell Parker,4.0,8,0,4.5,1.25
642121,Cole Sulser,2.0,2,0,4.5,1.5
681402,Gus Varland,2.0,2,0,4.5,0.5
670245,Ryan Watson,2.0,1,0,4.5,0.5
681347,Mike Burrows,5.1,2,0,5.06,1.31
666142,Cole Ragans,5.1,8,2,5.06,1.69
671737,Taj Bradley,3.1,4,2,5.4,1.2
543037,Gerrit Cole,1.2,3,0,5.4,0.6
592332,Kevin Gausman,5.0,2,3,5.4,1.8
663947,Tyler Holton,1.2,1,0,5.4,1.8
694361,Will Klein,1.2,2,2,5.4,3.0
679358,Eric Orze,1.2,1,0,5.4,1.8
663767,Chase Shugart,1.2,1,2,5.4,2.4
668390,Cole Winn,1.2,1,3,5.4,2.4
671096,Andrew Abbott,4.2,5,1,5.79,1.07
645261,Sandy Alcantara,4.2,6,0,5.79,1.07
596295,Austin Gomber,4.2,2,2,5.79,1.5
800048,Parker Messick,4.2,6,1,5.79,1.5
608334,Carson Fulmer,3.0,2,0,6.0,1.33
804636,Jonah Tong,4.1,5,0,6.23,1.38
641312,Shaun Anderson,2.2,4,0,6.75,1.88
676508,Ben Casparius,1.1,0,2,6.75,2.25
605182,Mike Clevinger,2.2,3,1,6.75,1.13
605400,Aaron Nola,4.0,4,3,6.75,2.25
660271,Shohei Ohtani,4.0,11,2,6.75,1.5
688297,Chris Roycroft,1.1,2,1,6.75,2.25
681190,Randy Vásquez,5.1,4,0,6.75,0.94
547179,Michael Lorenzen,5.0,3,3,7.2,1.4
680743,Ryan Cusick,2.1,1,2,7.71,2.14
656427,Jack Flaherty,4.2,6,1,7.71,1.71
625643,Reynaldo López,4.2,1,2,7.71,1.5
686218,Emmet Sheehan,4.2,5,2,7.71,1.07
671922,Cade Smith,2.1,1,1,7.71,1.29
804541,Gary Gill Hill,3.1,2,0,8.1,1.8
663372,Ryan Feltner,4.1,3,1,8.31,1.15
641927,Bailey Ober,4.1,3,3,8.31,3.0
808833,Brady Afthim,1.0,0,0,9.0,2.0
656186,Dan Altavilla,2.0,3,1,9.0,1.0
621237,José Alvarado,1.0,0,1,9.0,2.0
623433,Nick Anderson,1.0,0,1,9.0,4.0
622088,Tejay Antone,1.0,1,0,9.0,3.0
668933,Graham Ashcraft,1.0,1,1,9.0,2.0
679775,Kyle Backhus,1.0,0,0,9.0,2.0
641401,Connor Brogdon,1.0,2,0,9.0,4.0
656271,Brock Burke,1.0,1,0,9.0,1.0
663462,Isaiah Campbell,2.0,1,2,9.0,2.5
690967,Max Carlson,1.0,2,0,9.0,2.0
686560,Gavin Collyer,1.0,2,0,9.0,2.0
814106,Cade Denton,1.0,1,0,9.0,1.0
682981,Derek Diamond,1.0,2,0,9.0,2.0
678606,Jose A. Ferrer,1.0,1,0,9.0,1.0
676395,Robert Garcia,1.0,1,0,9.0,1.0
682608,Peyton Gray,1.0,1,1,9.0,3.0
678020,Seth Halvorsen,1.0,1,1,9.0,1.0
690440,Bradley Hanner,1.0,1,0,9.0,2.0
606996,Kyle Hart,1.0,1,0,9.0,2.0
592454,Tommy Kahnle,2.0,2,0,9.0,1.0
686747,Joe La Sorsa,1.0,0,0,9.0,2.0
656638,Alex Lange,1.0,0,0,9.0,2.0
643410,Mark Leiter Jr.,1.0,1,0,9.0,2.0
702465,Ryan Long,1.0,1,0,9.0,1.0
642528,Jonathan Loáisiga,1.0,2,0,9.0,1.0
664208,Phil Maton,1.0,0,1,9.0,2.0
668834,Easton McGee,2.0,1,2,9.0,2.5
665622,Luis Medina,2.0,3,4,9.0,2.5
594580,Sam Moll,2.0,1,0,9.0,2.0
595345,Steven Okert,1.0,2,2,9.0,3.0
641941,Emilio Pagán,1.0,0,0,9.0,1.0
666768,Anderson Pilar,1.0,2,0,9.0,3.0
805291,Vince Reilly,3.0,5,2,9.0,1.0
699134,Bradgley Rodriguez,1.0,1,1,9.0,3.0
605447,Jordan Romano,1.0,2,0,9.0,3.0
686811,Carter Rustad,1.0,0,2,9.0,3.0
642701,Dennis Santana,1.0,0,0,9.0,2.0
693855,Ian Seymour,1.0,2,1,9.0,3.0
621381,Matt Strahm,1.0,2,0,9.0,2.0
691799,Grant Taylor,1.0,1,0,9.0,2.0
657044,Ryan Thompson,1.0,0,1,9.0,3.0
623437,Justin Topa,1.0,1,0,9.0,2.0
700712,Walbert Urena,1.0,2,2,9.0,4.0
664353,José Urquidy,2.0,2,0,9.0,1.5
686973,Louis Varland,1.0,1,0,9.0,1.0
676684,Will Vest,1.0,0,0,9.0,2.0
622256,Patrick Weigel,1.0,1,0,9.0,1.0
813266,Mitch White,1.0,1,1,9.0,2.0
434378,Justin Verlander,4.2,4,1,9.64,1.93
695766,Mason Molina,3.2,3,1,9.82,1.64
676979,Garrett Crochet,5.1,3,2,10.13,1.5
806960,Luis Morales,2.2,2,4,10.13,1.88
642232,Ryan Yarbrough,2.2,0,2,10.13,2.63
665795,Edward Cabrera,4.1,3,2,10.38,2.08
800686,Parker Carlson,1.2,3,0,10.8,1.8
666661,Juan Morillo,1.2,0,0,10.8,1.2
657265,Peter Strzelecki,1.2,3,1,10.8,1.8
694370,Levi Wells,3.1,4,3,10.8,2.4
685464,Cade Winquest,1.2,1,1,10.8,1.8
663903,Brady Singer,4.0,3,1,11.25,1.75
676083,Janson Junk,3.0,1,1,12.0,2.67
663362,Matt Waldron,3.0,4,3,12.0,2.0
688642,Zach Agnos,2.0,0,0,13.5,2.5
814366,Cade Feeney,0.2,0,0,13.5,1.5
683101,JJ Goss,2.0,0,2,13.5,3.0
802372,Griffin Green,2.0,2,3,13.5,3.5
640454,Matt Krook,0.2,1,2,13.5,3.0
695243,Mason Miller,0.2,0,0,13.5,3.0
689557,Zane Morehouse,0.2,1,1,13.5,1.5
676440,Tanner Bibee,4.2,3,0,15.43,2.14
694477,Chad Patrick,4.0,4,2,15.75,2.0
669372,J.T. Ginn,1.2,3,0,16.2,2.4
682610,Roddery Muñoz,1.2,2,1,16.2,3.0
670912,Johan Oviedo,3.1,3,2,16.2,2.4
647336,Michael Soroka,3.1,5,2,16.2,3.6
624133,Ranger Suarez,4.1,4,1,16.62,2.31
641743,Anthony Kay,3.2,4,4,17.18,3.0
660896,Jorge Alcala,1.0,1,0,18.0,2.0
809459,Morris Austin,1.0,1,2,18.0,4.0
657514,Brennan Bernardino,1.0,0,0,18.0,2.0
680742,Jonathan Bowlan,1.0,1,1,18.0,3.0
547973,Aroldis Chapman,1.0,2,0,18.0,2.0
687040,Sayer Diederich,1.0,1,1,18.0,3.0
663687,Hogan Harris,1.0,0,1,18.0,2.0
657612,Tim Hill,1.0,1,0,18.0,2.0
680770,Chance Huff,1.0,1,0,18.0,1.0
641745,Brad Keller,1.0,0,2,18.0,3.0
641835,Tim Mayza,1.0,0,0,18.0,3.0
684384,Chase Plymell,1.0,0,2,18.0,3.0
676026,Holden Powell,1.0,0,1,18.0,3.0
686900,Evan Shawver,1.0,1,1,18.0,3.0
642152,Lou Trivino,1.0,1,1,18.0,2.0
676666,Matt Turner,1.0,1,0,18.0,3.0
621111,Walker Buehler,3.1,3,1,18.9,3.6
691946,George Klassen,2.1,4,4,19.29,2.14
518876,Merrill Kelly,2.0,1,2,22.5,3.0
656794,Sean Newcomb,2.0,2,1,22.5,2.5
808963,Roki Sasaki,2.0,2,6,22.5,3.0
805892,Nick Altermatt,0.1,1,0,27.0,3.0
605130,Scott Barlow,0.2,1,3,27.0,7.5
682785,Angel Bastardo,0.2,2,2,27.0,4.5
684608,Will Brian,0.2,1,0,27.0,3.0
669081,Jack Dashwood,0.1,0,0,27.0,6.0
660787,Yerry De los Santos,1.0,2,0,27.0,5.0
679057,Mason Green,0.2,0,0,27.0,4.5
692589,Victor Juarez,0.1,0,0,27.0,3.0
801739,Carlos Lagrange,2.2,4,2,27.0,4.13
607259,Nick Martinez,3.2,0,2,27.0,3.82
681387,Caden Monke,0.1,0,2,27.0,9.0
811139,Sandro Santana,1.0,2,2,27.0,4.0
596133,Luke Weaver,0.1,1,3,27.0,9.0
692243,Jaden Woods,1.0,0,1,27.0,3.0
656945,Tanner Scott,0.2,0,1,40.5,7.5
642100,Gabe Speier,0.2,1,0,40.5,6.0
657097,Jacob Webb,0.2,0,0,40.5,6.0
666171,Ryan Zeferjahn,0.2,0,1,40.5,7.5
802087,Frankeli Arias,0.2,1,1,54.0,4.5
804254,Kaleb Corbett,0.1,0,1,54.0,6.0
813609,Reese Lumpkin,0.2,1,1,54.0,6.0
573124,Taylor Rogers,0.2,0,2,54.0,6.0
683177,Jared Southard,0.1,1,1,54.0,9.0
686790,Trevor McDonald,0.2,2,0,67.5,6.0
682624,Sandy Gaston,0.1,0,3,81.0,12.0
828705,Tanner Gillis,0.1,0,2,81.0,15.0
623474,Jimmy Herget,0.1,0,1,81.0,9.0
822038,Ryan Lambert,0.1,0,2,81.0,9.0
696519,Samy Natera Jr.,0.1,1,2,81.0,9.0
808750,Casey Hintz,0.1,0,2,108.0,6.0
642546,Jonathan Hernández,0.1,1,2,135.0,15.0
809950,Dakota Hawkins,0.0,0,0,,
666157,Nick Lodolo,0.0,0,1,,
663558,Jovani Morán,0.0,0,2,,
691172,Yosver Zulueta,0.0,0,1,,
