player_id,player_name,inningsPitched,strikeOuts,baseOnBalls,era,whip
699151,Jedixson Paez,1.1,0,2,20.25,3.0
572955,Pierce Johnson,0.1,0,0,27.0,6.0
676755,Isaac Mattson,0.2,1,2,27.0,7.5
683175,Connor Phillips,0.2,1,1,27.0,4.5
688297,Chris Roycroft,0.1,0,0,27.0,9.0
663855,Jordan Hicks,0.2,0,4,40.5,9.0
677865,Justin Bruihl,0.1,0,1,54.0,6.0
664076,Garrett Cleavinger,0.1,0,0,54.0,6.0
694973,Paul Skenes,0.2,1,2,67.5,9.0
679775,Kyle Backhus,0.1,0,0,81.0,9.0
694335,Matt Svanson,0.1,0,0,81.0,9.0
664199,Taylor Clarke,0.1,0,0,108.0,9.0
693855,Ian Seymour,0.0,0,0,,
